Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
7.480574	0.144296	0.021644	-0.116361	0.017454	-0.014409	0.002161	-21.708732	55.111658	-43.700385	51.197501	-150.445633	-382.600354	375.558690	443.580172	-1.729537	-11.954105	NaN	NaN	3.013536	0.922268	7.480574	0.014251	0.001425	7.480574	-0.036839	-0.003684	7.480574	257.032776	41983.640625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.480574	0.368707	7.241488	NaN	NaN	-98.729754	-0.002784	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.510460	0.073038	0.010956	-0.094913	0.014237	-0.015185	0.002278	85.706133	56.837035	-69.253867	48.088475	1173.445693	797.842629	729.656642	518.345461	NaN	NaN	NaN	NaN	2.643937	0.809155	7.510460	0.011730	0.001173	7.510460	-0.033289	-0.003329	7.510460	256.796295	41817.609375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.510460	0.335110	7.271374	NaN	NaN	-93.837756	-0.001990	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.540346	0.024897	0.003735	-0.088256	0.013238	-0.015375	0.002306	65.311759	59.698550	-53.317033	50.481836	2623.301397	2429.914747	604.116208	579.125130	NaN	NaN	NaN	NaN	2.521079	0.771556	7.540346	0.010746	0.001075	7.540346	-0.030263	-0.003026	7.540346	256.559814	41651.578125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.540346	0.401494	7.301259	NaN	NaN	-88.277670	-0.001643	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.570232	0.056135	0.008420	-0.084717	0.012708	-0.015000	0.002250	104.664839	60.336694	-26.206312	51.636920	1864.520513	1110.640521	309.337739	611.282718	NaN	NaN	NaN	NaN	2.497698	0.764400	7.570232	0.010968	0.001097	7.570232	-0.033221	-0.003322	7.570232	256.323364	41485.542969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.570232	0.372971	7.331145	NaN	NaN	-82.641350	-0.001793	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.600118	0.008345	0.001252	-0.096873	0.014531	-0.016595	0.002489	79.185415	61.873062	-25.738521	51.638213	9488.403689	7549.324775	265.694307	534.540144	NaN	NaN	NaN	NaN	2.545372	0.778990	7.600118	0.011569	0.001157	7.600118	-0.031136	-0.003114	7.600118	256.086884	41319.511719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.600118	0.352487	7.361031	NaN	NaN	-77.520490	-0.002416	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.630004	0.046024	0.006904	-0.119573	0.017936	-0.018088	0.002713	32.936383	62.158379	-31.887431	51.114033	715.637589	1354.828748	266.676831	429.337791	NaN	NaN	NaN	NaN	2.724825	0.833911	7.630004	0.015847	0.001585	7.630004	-0.041559	-0.004156	7.630004	255.850418	41153.480469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.630004	0.469351	7.390917	NaN	NaN	-73.507204	-0.003405	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.659889	0.052727	0.007909	-0.132500	0.019875	-0.018231	0.002735	43.508282	62.323830	-12.261446	47.360432	825.155015	1188.463526	92.539158	357.706442	NaN	NaN	NaN	NaN	2.861511	0.875742	7.659889	0.015319	0.001532	7.659889	-0.034121	-0.003412	7.659889	255.613937	40987.449219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.659889	0.512772	7.420803	NaN	NaN	-71.155661	-0.004616	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.689775	0.053482	0.008022	-0.141746	0.021262	-0.017795	0.002669	63.097904	62.996662	46.117783	45.613808	1179.791262	1191.118059	-325.355214	-325.479378	0.774954	2.692277	NaN	NaN	2.993730	0.916207	7.689775	0.014086	0.001409	7.689775	-0.026634	-0.002663	7.689775	255.377472	40821.417969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.689775	0.489720	7.450689	NaN	NaN	-71.101211	-0.004611	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.719661	0.118898	0.017835	-0.151680	0.022752	-0.016594	0.002489	-7.289659	61.248405	62.932368	41.724394	-61.310386	-515.217721	-414.901947	-282.033830	NaN	NaN	NaN	NaN	3.192332	0.976987	7.719661	0.014412	0.001441	7.719661	-0.024996	-0.002500	7.719661	255.140991	40655.382812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.719661	0.421270	7.480574	NaN	NaN	-71.404920	-0.004603	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.749547	0.151124	0.022669	-0.126705	0.019006	-0.015205	0.002281	-87.624266	68.157836	45.083205	39.434749	-579.817335	-459.315688	-355.813244	-315.776647	NaN	NaN	NaN	NaN	3.058871	0.936142	7.749547	0.013190	0.001319	7.749547	-0.027434	-0.002743	7.749547	254.904526	40489.351562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.749547	0.436557	7.510460	NaN	NaN	-71.381357	-0.004590	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.779433	0.214519	0.032178	-0.123434	0.018515	-0.014095	0.002114	-91.515598	67.877493	30.624733	39.916298	-426.607966	-322.822724	-248.106781	-325.516975	NaN	NaN	NaN	NaN	3.130509	0.958067	7.779433	0.013687	0.001369	7.779433	-0.030370	-0.003037	7.779433	254.668060	40323.316406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.779433	0.400197	7.540346	NaN	NaN	-71.183885	-0.004494	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.809319	0.175300	0.026295	-0.127986	0.019198	-0.013320	0.001998	-69.959828	68.567076	24.397520	39.750335	-399.087170	-395.696602	-190.626343	-311.896730	NaN	NaN	NaN	NaN	3.264268	0.999002	7.809319	0.013920	0.001392	7.809319	-0.029651	-0.002965	7.809319	254.431595	40157.285156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.809319	0.355964	7.570232	NaN	NaN	-70.808483	-0.004407	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.839205	0.216626	0.032494	-0.116798	0.017520	-0.013320	0.001998	-6.198559	73.473852	23.731851	39.712205	-28.614090	-339.200733	-203.187648	-341.371716	NaN	NaN	NaN	NaN	3.132349	0.958630	7.839205	0.015837	0.001584	7.839205	-0.041631	-0.004163	7.839205	254.245316	39996.953125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.839205	0.289352	7.600118	NaN	NaN	-70.331401	-0.004365	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.869090	0.117462	0.017619	-0.115044	0.017257	-0.012436	0.001865	-10.995490	74.282896	106.407554	55.091985	-93.608710	-632.553871	-924.925638	-498.568330	NaN	NaN	NaN	NaN	3.209565	0.982261	7.869090	0.015677	0.001568	7.869090	-0.041607	-0.004161	7.869090	254.001343	39838.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.869090	0.278177	7.630004	NaN	NaN	-69.907076	-0.004377	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.898976	0.106599	0.015990	-0.120004	0.018001	-0.011718	0.001758	-13.478446	74.298362	83.106858	55.561066	-126.440417	-697.246043	-692.536564	-474.505678	NaN	NaN	NaN	NaN	3.356333	1.027178	7.898976	0.014633	0.001463	7.898976	-0.034946	-0.003495	7.898976	253.757385	39679.796875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.898976	0.275542	7.659889	NaN	NaN	-69.535015	-0.004433	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.928862	-0.019821	0.002973	-0.086250	0.012937	-0.009289	0.001393	20.053092	71.712955	80.859299	55.517838	-1011.699468	-3621.174787	-937.502781	-658.869655	-3.446820	-31.027666	-3.635107	-1.906239	3.214982	0.983919	7.928862	0.012766	0.001277	7.928862	-0.041841	-0.004184	7.928862	253.513412	39521.218750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.928862	0.253242	7.689775	NaN	NaN	-69.331893	-0.004488	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.958748	-0.056846	0.008527	-0.079115	0.011867	-0.009615	0.001442	42.775956	71.911737	67.372607	57.024601	-752.481990	-1270.041998	-851.582029	-732.015718	-1.122950	-5.224860	-0.817114	-0.428492	3.040554	0.930537	7.958748	0.013012	0.001301	7.958748	-0.047895	-0.004789	7.958748	253.269455	39362.640625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.958748	0.187548	7.719661	NaN	NaN	-69.376228	-0.004452	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.988634	-0.027903	0.004185	-0.066617	0.009993	-0.008420	0.001263	76.927387	72.802578	56.153713	56.768826	-2756.989038	-2641.730733	-842.937859	-861.500713	0.778119	2.663705	-2.151240	-1.128104	2.984005	0.913230	7.988634	0.012826	0.001283	7.988634	-0.056862	-0.005686	7.988634	253.025482	39204.062500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.988634	0.213236	7.749547	NaN	NaN	-69.668891	-0.004433	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.018520	-0.027865	0.004180	-0.078495	0.011774	-0.007941	0.001191	72.054454	72.817477	32.502965	59.635742	-2585.840015	-2641.851893	-414.078850	-762.277690	1.967961	10.190348	-2.560180	-1.342550	3.305237	1.011541	8.018520	0.013198	0.001320	8.018520	-0.049161	-0.004916	8.018520	252.781509	39045.484375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.018520	0.283400	7.779433	NaN	NaN	-69.974027	-0.004414	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.048405	-0.030958	0.004644	-0.085429	0.012814	-0.007772	0.001166	22.684929	73.371558	57.514170	57.963922	-732.759769	-2372.566909	-673.241509	-685.980181	-2.299806	-19.260030	-2.509221	-1.315828	3.458411	1.058418	8.048405	0.014630	0.001463	8.048405	-0.052581	-0.005258	8.048405	252.537552	38886.906250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.048405	0.174965	7.809319	NaN	NaN	-70.291901	-0.004394	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.078291	-0.056579	0.008487	-0.060115	0.009017	-0.007466	0.001120	7.450345	74.772307	102.518836	62.810980	-131.681516	-1321.714672	-1705.365766	-1075.697462	-6.481136	-161.093192	-0.149898	-0.078606	3.009291	0.920969	8.078291	0.014724	0.001472	8.078291	-0.078759	-0.007876	8.078291	252.293579	38728.328125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.078291	0.053148	7.839204	NaN	NaN	-70.622709	-0.004375	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.108177	0.097329	0.014599	-0.070843	0.010626	-0.005991	0.000899	-49.865248	67.176567	36.693121	69.679693	-512.338989	-694.468918	-517.947532	-986.638353	NaN	NaN	NaN	NaN	3.563736	1.090652	8.108177	0.016634	0.001663	8.108177	-0.078464	-0.007846	8.108177	252.038635	38575.105469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.108177	0.076108	7.869090	NaN	NaN	-70.966563	-0.004356	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.138063	0.163686	0.024553	-0.082734	0.012410	-0.004314	0.000647	-69.525407	65.879553	31.021144	70.388291	-424.748191	-407.486413	-374.952473	-852.640056	NaN	NaN	NaN	NaN	4.261303	1.304137	8.138063	0.017926	0.001793	8.138063	-0.073004	-0.007300	8.138063	251.781311	38423.042969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.138063	0.242457	7.898976	NaN	NaN	-71.323679	-0.004336	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.167949	0.092502	0.013875	-0.080782	0.012117	-0.003031	0.000455	-135.127196	69.881188	16.792812	69.938592	-1460.806375	-786.594167	-207.877654	-866.328812	NaN	NaN	NaN	NaN	4.736051	1.449430	8.167949	0.017152	0.001715	8.167949	-0.070220	-0.007022	8.167949	251.523972	38270.980469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.167949	0.243531	7.928862	NaN	NaN	-71.614595	-0.004317	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.197835	0.062817	0.009423	-0.066103	0.009915	-0.001791	0.000269	-132.223623	70.287403	20.584292	70.346847	-2104.897342	-1162.614373	-311.398269	-1065.228599	NaN	NaN	NaN	NaN	5.205793	1.593190	8.197835	0.016496	0.001650	8.197835	-0.082668	-0.008267	8.197835	251.266632	38118.917969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.197835	0.198465	7.958748	NaN	NaN	-71.918451	-0.004298	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.227720	-0.072590	0.010888	-0.059944	0.008992	-0.000267	0.000040	-118.145273	68.094574	-5.824381	69.229969	1627.570330	969.319464	97.163871	1155.004733	7.440472	218.881340	0.473190	0.248140	7.808450	2.389713	8.227720	0.015602	0.001560	8.227720	-0.084465	-0.008447	8.227720	251.009308	37966.859375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.227720	0.182476	7.988634	NaN	NaN	-72.315833	-0.004278	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.257606	-0.121630	0.018244	-0.060345	0.009052	0.000073	0.000011	-59.825258	61.984233	27.544472	73.136257	491.863295	514.926704	-456.447100	-1213.893651	NaN	NaN	1.732642	0.908592	NaN	NaN	8.257606	0.015538	0.001554	8.257606	-0.083054	-0.008305	8.257606	250.751968	37814.800781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.257606	0.246544	8.018520	NaN	NaN	-72.966837	-0.004102	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.287492	-0.091051	0.013658	-0.037666	0.005650	0.000217	0.000032	-80.294333	59.818409	31.508711	72.829650	881.865130	670.164632	-836.531777	-1937.637830	NaN	NaN	2.181964	1.144215	NaN	NaN	8.287492	0.014250	0.001425	8.287492	-0.118082	-0.011808	8.287492	250.494629	37662.738281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.287492	0.075785	8.048405	NaN	NaN	-74.078792	-0.003822	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.317378	-0.143994	0.021599	-0.044845	0.006727	0.001613	0.000242	-66.373993	58.524890	37.576464	72.541423	460.950722	412.279910	-837.914988	-1622.471790	NaN	NaN	2.883755	1.512232	NaN	NaN	8.317378	0.014138	0.001414	8.317378	-0.097751	-0.009775	8.317378	250.237289	37510.675781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.317378	0.055195	8.078291	NaN	NaN	-75.517195	-0.003600	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.347264	-0.098342	0.014751	-0.008501	0.001275	0.002996	0.000449	-61.401582	59.014926	7.180719	73.184658	624.369776	607.365025	-844.722884	-8610.203788	NaN	NaN	6.052278	3.173796	NaN	NaN	8.347264	0.013788	0.001379	8.347264	-0.376519	-0.037652	8.347264	249.979965	37358.613281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.347264	0.040646	8.108177	NaN	NaN	-77.062188	-0.003479	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.377150	-0.116239	0.017436	-0.000526	0.000079	0.004139	0.000621	-93.057538	58.510888	-3.419459	73.554017	800.568949	517.491846	6500.930166	139841.165513	8.166936	434.457679	13.344303	6.997711	NaN	NaN	8.377150	0.010549	0.001055	8.377150	-0.860311	-0.086031	8.377150	249.722626	37206.554687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.377150	-0.106761	8.138063	NaN	NaN	-78.751336	-0.003475	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.407035	-0.165906	0.024886	0.008349	0.001252	0.005601	0.000840	-120.590263	61.155272	-16.344286	72.187864	726.860283	384.400957	-1957.586974	-8651.066122	4.940404	54.294860	NaN	NaN	0.576023	0.176287	8.407035	0.011636	0.001164	8.407035	0.917227	0.091723	8.407035	249.465302	37054.492187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.407035	-0.090291	8.167949	NaN	NaN	-80.368355	-0.003585	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.436921	-0.149921	0.022488	0.001505	0.000226	0.005578	0.000837	-35.270508	67.423299	4.520625	71.475514	235.260976	451.108604	3003.391575	47488.701570	NaN	NaN	NaN	NaN	-1.889863	-0.578377	8.436921	0.011581	0.001158	8.436921	-1.637034	-0.163703	8.436921	249.207962	36902.433594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.436921	-0.082639	8.197835	NaN	NaN	-81.689805	-0.003790	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.466807	-0.166017	0.024902	0.022751	0.003413	0.004035	0.000605	-23.982853	68.587103	-27.166208	69.773670	144.460615	413.702017	-1194.086332	-3072.116384	-0.308101	-2.927627	NaN	NaN	2.495318	0.763672	8.466807	0.011090	0.001109	8.466807	0.199766	0.019977	8.466807	248.950623	36750.371094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.466807	0.061112	8.227721	NaN	NaN	-82.673673	-0.004036	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.496693	-0.116400	0.017460	0.013786	0.002068	0.002079	0.000312	-51.829969	62.943962	-46.119765	70.629048	445.276463	544.867136	-3345.475151	-5147.868133	0.288553	1.394174	NaN	NaN	2.729450	0.835326	8.496693	0.011803	0.001180	8.496693	0.425960	0.042596	8.496693	248.693298	36598.308594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.496693	0.104425	8.257606	NaN	NaN	-83.190419	-0.004113	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.526579	-0.190206	0.028531	0.007961	0.001194	0.001012	0.000152	-67.723275	64.162898	-53.248034	70.032819	356.052299	341.535454	-6688.932677	-8854.440758	0.594447	2.381944	NaN	NaN	2.976102	0.910812	8.526579	0.011120	0.001112	8.526579	0.833345	0.083335	8.526579	248.435959	36446.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.526579	0.201239	8.287492	NaN	NaN	-83.511449	-0.004092	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.556465	-0.246098	0.036915	0.030848	0.004627	-0.000030	0.000005	-96.958225	66.793484	-56.182528	69.902675	393.982289	277.769659	-1821.262162	-2282.434752	1.348924	4.742402	NaN	NaN	NaN	NaN	8.556465	0.010916	0.001092	8.556465	0.137483	0.013748	8.556465	248.178619	36294.187500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.556465	0.203646	8.317378	NaN	NaN	-83.847382	-0.004070	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.586351	-0.201130	0.030170	0.031477	0.004722	0.000509	0.000076	-18.898294	62.939073	-33.961332	71.333324	93.960521	313.244318	-1078.929542	-2271.985002	-1.448983	-14.103636	NaN	NaN	5.949152	1.820689	8.586351	0.009519	0.000952	8.586351	0.099226	0.009923	8.586351	247.921295	36142.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.586351	0.205168	8.347264	NaN	NaN	-84.198711	-0.004049	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.616236	-0.194526	0.029179	0.004860	0.000729	-0.001029	0.000154	-46.109825	60.066067	-3.117378	63.003035	237.036900	310.822122	-641.409227	-12963.405439	6.659734	333.413364	NaN	NaN	NaN	NaN	8.616236	0.011288	0.001129	8.616236	3.003842	0.300384	8.616236	248.210114	35991.968750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.616236	0.273817	8.377150	NaN	NaN	-84.470118	-0.004027	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.646122	-0.134669	0.020200	0.021829	0.003274	-0.002083	0.000313	1.183693	63.208259	11.257000	63.907138	-8.789635	-469.361404	515.700057	2928.703692	-5.567881	-739.127334	NaN	NaN	NaN	NaN	8.646122	0.011579	0.001158	8.646122	0.224484	0.022448	8.646122	248.708206	35842.539062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.646122	0.230514	8.407035	NaN	NaN	-84.851775	-0.004006	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.676008	-0.090192	0.013529	-0.014090	0.002113	-0.003296	0.000494	72.266142	72.173586	12.154216	63.857932	-801.247049	-809.196099	-862.618331	-4534.020932	4.406839	58.260856	4.589282	2.406606	2.095810	0.641406	8.676008	0.010739	0.001074	8.676008	-0.179920	-0.017992	8.676008	248.884476	35696.558594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.676008	0.172620	8.436921	NaN	NaN	-85.153093	-0.003984	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.705894	-0.075765	0.011365	-0.035269	0.005290	-0.003602	0.000540	119.536919	71.124680	-10.371046	63.262798	-1577.723650	-968.119724	294.051901	1794.242350	NaN	NaN	1.890177	0.991203	3.291457	1.007323	8.705894	0.012371	0.001237	8.705894	-0.096374	-0.009637	8.705894	248.932678	35551.949219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.705894	0.156704	8.466807	NaN	NaN	-85.565952	-0.003962	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.735780	-0.179992	0.026999	-0.056038	0.008406	-0.005357	0.000804	116.894878	71.725013	-21.760523	63.884540	-649.444048	-410.224188	388.315743	1141.504361	NaN	NaN	2.884563	1.512656	3.386779	1.036496	8.735780	0.012202	0.001220	8.735780	-0.057252	-0.005725	8.735780	248.980881	35407.339844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.735780	0.230807	8.496693	NaN	NaN	-85.897985	-0.003941	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.765666	-0.187134	0.028070	-0.056858	0.008529	-0.005872	0.000881	122.306474	71.212001	-47.542024	61.299587	-653.577465	-392.965905	836.155072	1085.390093	NaN	NaN	2.944854	1.544272	3.275340	1.002391	8.765666	0.011746	0.001175	8.765666	-0.052300	-0.005230	8.765666	249.029083	35262.734375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.765666	0.123231	8.526579	NaN	NaN	-85.867413	-0.003917	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
