Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
12.406374	-0.003011	0.000452	0.014107	0.002116	0.005390	0.000809	84.149481	5.552464	48.664526	6.529837	NaN	-4579.332969	NaN	694.257487	NaN	0.500409	NaN	NaN	1.388058	0.424804	12.406374	0.012142	0.001214	12.406374	NaN	NaN	12227.058594	216.404755	20020.531250	12.406374	0.012957	0.001296	12.406374	NaN	NaN	0.000000	0.000000	12.406374	0.133824	0.000020	-933.481169	0.029205	NaN	-1068.831457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.163802	0.000000	0.000000	12.406374	NaN	NaN	518.636342	0.024127	NaN	0.000000	0.002171	0.000407	0.000025	NaN	NaN	NaN	NaN
12.413845	-0.015455	0.002318	0.011118	0.001668	0.004703	0.000705	83.448682	5.555336	60.099026	6.541226	NaN	-886.092449	NaN	1001.825761	NaN	0.255917	NaN	NaN	1.241310	0.379893	12.413845	0.012069	0.001207	12.413845	NaN	NaN	12234.530273	216.355896	19995.722656	12.413845	0.012920	0.001292	12.413845	NaN	NaN	0.000000	0.000000	12.413845	0.164054	0.000025	-1041.767151	0.028568	NaN	-968.311516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.233080	0.000000	0.000000	12.413845	NaN	NaN	349.943676	0.025034	NaN	0.000000	0.002169	0.000407	0.000025	NaN	NaN	NaN	NaN
12.421317	-0.012757	0.001914	0.015517	0.002328	0.004930	0.000740	56.704209	5.758169	85.770702	6.463139	NaN	-805.158568	NaN	927.860643	NaN	-0.319782	NaN	NaN	1.654206	0.506256	12.421317	0.011683	0.001168	12.421317	NaN	NaN	12242.001953	216.335846	19974.841797	12.421317	0.012840	0.001284	12.421317	NaN	NaN	0.000000	0.000000	12.421317	0.155722	0.000023	-971.947646	0.028486	NaN	-953.934487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.236346	0.000000	0.000000	12.421317	NaN	NaN	201.077019	0.025962	NaN	0.000000	0.002167	0.000407	0.000025	NaN	NaN	NaN	NaN
12.428788	0.000352	0.000053	0.017821	0.002673	0.005194	0.000779	25.567593	5.623995	124.158939	6.501239	NaN	19355.924276	NaN	1106.875848	NaN	-2.183504	-9.703749	-5.088616	1.778731	0.544366	12.428788	0.011721	0.001172	12.428788	NaN	NaN	12249.473633	216.315796	19953.958984	12.428788	0.012870	0.001287	12.428788	NaN	NaN	0.000000	0.000000	12.428788	0.130848	0.000020	-1023.466478	0.028493	NaN	-1193.308453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.373951	0.000000	0.000000	12.428788	NaN	NaN	206.136186	0.025933	NaN	0.000000	0.002165	0.000406	0.000025	NaN	NaN	NaN	NaN
12.436260	-0.013364	0.002005	0.020132	0.003020	0.005599	0.000840	-22.490922	5.844782	151.594796	6.602094	NaN	504.997799	NaN	1176.132497	NaN	NaN	NaN	NaN	1.846172	0.565006	12.436260	0.011587	0.001159	12.436260	NaN	NaN	12256.944336	216.295761	19933.080078	12.436260	0.012733	0.001273	12.436260	NaN	NaN	0.000000	0.000000	12.436260	0.127042	0.000019	-796.454165	0.028906	NaN	-967.516196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.441429	0.000000	0.000000	12.436260	NaN	NaN	331.128074	0.026312	NaN	0.000000	0.002163	0.000406	0.000025	NaN	NaN	NaN	NaN
12.443731	0.004141	0.000621	0.017197	0.002580	0.005733	0.000860	-59.048557	5.763952	133.537115	6.737444	NaN	-2551.884655	NaN	1228.903896	NaN	NaN	-3.519592	-1.845663	1.584894	0.485044	12.443731	0.011598	0.001160	12.443731	NaN	NaN	12264.416016	216.275711	19912.197266	12.443731	0.012749	0.001275	12.443731	NaN	NaN	0.000000	0.000000	12.443731	0.123670	0.000019	-569.442767	0.029184	NaN	-729.879974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.385081	0.000000	0.000000	12.443731	NaN	NaN	113.636516	0.027233	NaN	0.000000	0.002161	0.000405	0.000025	NaN	NaN	NaN	NaN
12.451203	0.005155	0.000773	0.017205	0.002581	0.005071	0.000761	-58.414173	5.762262	109.711994	6.784927	NaN	-2034.429429	NaN	1034.611094	NaN	NaN	-2.979488	-1.562435	1.762477	0.539392	12.451203	0.011608	0.001161	12.451203	NaN	NaN	12271.887695	216.255661	19891.314453	12.451203	0.012788	0.001279	12.451203	NaN	NaN	0.000000	0.000000	12.451203	0.125179	0.000019	-696.624361	0.029277	NaN	-866.897698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.946962	0.000000	0.000000	12.451203	NaN	NaN	236.768183	0.027617	NaN	0.000000	0.002159	0.000405	0.000025	NaN	NaN	NaN	NaN
12.458674	0.000965	0.000145	0.017195	0.002579	0.005588	0.000838	0.890511	5.654983	99.319142	6.777696	NaN	5862.499697	NaN	951.828267	NaN	-182.954120	-7.120455	-3.733945	1.621549	0.496262	12.458674	0.011694	0.001169	12.458674	NaN	NaN	12279.359375	216.235611	19870.431641	12.458674	0.012836	0.001284	12.458674	NaN	NaN	0.000000	0.000000	12.458674	0.134632	0.000020	-761.884036	0.029114	NaN	-875.963204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	5.540771	0.000000	0.000000	12.458674	NaN	NaN	111.050241	0.027577	NaN	0.000000	0.002157	0.000405	0.000024	NaN	NaN	NaN	NaN
12.466146	-0.006138	0.000921	0.018663	0.002799	0.005675	0.000851	-49.735674	5.405638	151.575937	6.809716	NaN	1501.031793	NaN	1271.713738	NaN	NaN	NaN	NaN	1.717571	0.525649	12.466146	0.011666	0.001167	12.466146	NaN	NaN	12286.831055	216.215561	19849.550781	12.466146	0.012881	0.001288	12.466146	NaN	NaN	0.000000	0.000000	12.466146	0.131706	0.000020	-605.876062	0.029063	NaN	-724.458590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.175008	0.000000	0.000000	12.466146	NaN	NaN	296.797768	0.027863	NaN	0.000000	0.002155	0.000404	0.000024	NaN	NaN	NaN	NaN
12.473617	-0.026369	0.003955	0.018860	0.002829	0.005700	0.000855	-20.068050	5.291437	181.598952	6.740540	NaN	230.866696	NaN	1487.858624	NaN	NaN	NaN	NaN	1.726243	0.528303	12.473617	0.011337	0.001134	12.473617	NaN	NaN	12294.301758	216.195526	19828.669922	12.473617	0.012980	0.001298	12.473617	NaN	NaN	0.000000	0.000000	12.473617	0.121444	0.000018	-570.175944	0.028939	NaN	-743.470944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.007949	0.000000	0.000000	12.473617	NaN	NaN	404.905374	0.028141	NaN	0.000000	0.002153	0.000404	0.000024	NaN	NaN	NaN	NaN
12.481089	-0.022360	0.003354	0.021096	0.003164	0.004826	0.000724	-32.568640	5.301265	253.172934	6.809007	NaN	322.409914	NaN	1828.827581	NaN	NaN	NaN	NaN	2.127990	0.651254	12.481089	0.011278	0.001128	12.481089	NaN	NaN	12301.773437	216.175476	19807.789062	12.481089	0.012957	0.001296	12.481089	NaN	NaN	0.000000	0.000000	12.481089	0.109023	0.000016	-454.372148	0.028724	NaN	-678.398485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.979825	0.000000	0.000000	12.481089	NaN	NaN	214.933154	0.028354	NaN	0.000000	0.002151	0.000403	0.000024	NaN	NaN	NaN	NaN
12.488560	-0.012326	0.001849	0.020950	0.003143	0.004252	0.000638	-18.004149	5.352235	286.687200	6.919885	NaN	486.365128	NaN	2079.036642	NaN	NaN	NaN	NaN	2.300640	0.704092	12.488560	0.011397	0.001140	12.488560	NaN	NaN	12309.245117	216.155426	19786.906250	12.488560	0.012871	0.001287	12.488560	NaN	NaN	0.000000	0.000000	12.488560	0.082275	0.000012	-269.902864	0.027524	NaN	-595.023112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.519999	0.000000	0.000000	12.488560	NaN	NaN	24.965005	0.028475	NaN	0.000000	0.002149	0.000403	0.000024	NaN	NaN	NaN	NaN
12.496032	-0.013152	0.001973	0.027629	0.004144	0.004010	0.000602	6.720067	5.210200	285.929886	6.917255	NaN	-403.483701	NaN	1572.381167	NaN	-17.778956	NaN	NaN	2.784515	0.852178	12.496032	0.011379	0.001138	12.496032	NaN	NaN	12316.716797	216.135376	19766.023437	12.496032	0.012772	0.001277	12.496032	NaN	NaN	0.000000	0.000000	12.496032	0.094060	0.000014	-492.228060	0.027264	NaN	-836.779470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.246281	0.000000	0.000000	12.496032	NaN	NaN	-64.286257	0.028491	NaN	0.000000	0.002147	0.000403	0.000024	NaN	NaN	NaN	NaN
12.503503	-0.007276	0.001091	0.030998	0.004650	0.003875	0.000581	39.905898	5.204255	191.734527	7.004999	NaN	-1090.196938	NaN	954.931139	NaN	-1.299036	NaN	NaN	2.999988	0.918122	12.503503	0.011334	0.001133	12.503503	NaN	NaN	12324.187500	216.115341	19745.144531	12.503503	0.012676	0.001268	12.503503	NaN	NaN	0.000000	0.000000	12.503503	0.107092	0.000016	-505.989760	0.027216	NaN	-752.910159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.759103	0.000000	0.000000	12.503503	NaN	NaN	-11.369789	0.028457	NaN	0.000000	0.002144	0.000402	0.000024	NaN	NaN	NaN	NaN
12.510974	-0.005606	0.000841	0.035356	0.005303	0.003605	0.000541	-11.854846	5.206553	181.406116	7.011088	NaN	981.387175	NaN	794.752623	NaN	NaN	NaN	NaN	3.293718	1.008016	12.510974	0.010830	0.001083	12.510974	NaN	NaN	12331.659180	216.095291	19724.261719	12.510974	0.012582	0.001258	12.510974	NaN	NaN	0.000000	0.000000	12.510974	0.098827	0.000015	-460.994171	0.027030	NaN	-751.258266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.962581	0.000000	0.000000	12.510974	NaN	NaN	47.514262	0.028117	NaN	0.000000	0.002142	0.000402	0.000024	NaN	NaN	NaN	NaN
12.518446	-0.003107	0.000466	0.030921	0.004638	0.004067	0.000610	-33.685630	5.151760	125.125619	7.114988	NaN	2322.808373	NaN	649.139758	NaN	NaN	NaN	NaN	2.926721	0.895699	12.518446	0.010958	0.001096	12.518446	NaN	NaN	12339.130859	216.075241	19703.378906	12.518446	0.012665	0.001266	12.518446	NaN	NaN	0.000000	0.000000	12.518446	0.119626	0.000018	-269.956892	0.026809	NaN	-405.964279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.981127	0.000000	0.000000	12.518446	NaN	NaN	37.814189	0.028091	NaN	0.000000	0.002140	0.000402	0.000024	NaN	NaN	NaN	NaN
12.525917	0.004468	0.000670	0.034252	0.005138	0.004608	0.000691	-62.368479	5.159010	145.658930	7.261983	NaN	-2391.102095	NaN	672.196804	NaN	NaN	-5.035036	-2.640357	2.894016	0.885690	12.525917	0.011199	0.001120	12.525917	NaN	NaN	12346.602539	216.055191	19682.496094	12.525917	0.012616	0.001262	12.525917	NaN	NaN	0.000000	0.000000	12.525917	0.098307	0.000015	-63.645824	0.025262	NaN	-274.705565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.120337	0.000000	0.000000	12.525917	NaN	NaN	-95.805676	0.027982	NaN	0.000000	0.002138	0.000401	0.000024	NaN	NaN	NaN	NaN
12.533389	0.018161	0.002724	0.038812	0.005822	0.004054	0.000608	-43.721993	5.236240	83.763138	7.320064	NaN	-462.096383	NaN	374.655702	NaN	NaN	-1.877390	-0.984498	3.258928	0.997368	12.533389	0.010961	0.001096	12.533389	NaN	NaN	12354.074219	216.035156	19661.615234	12.533389	0.012610	0.001261	12.533389	NaN	NaN	0.000000	0.000000	12.533389	0.072645	0.000011	-215.825073	0.025884	NaN	-570.567473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.886363	0.000000	0.000000	12.533389	NaN	NaN	-107.560276	0.027984	NaN	0.000000	0.002136	0.000401	0.000024	NaN	NaN	NaN	NaN
12.540860	0.013318	0.001998	0.035634	0.005345	0.005305	0.000796	-38.440954	5.219052	52.799133	7.296265	NaN	-583.962853	NaN	302.195809	NaN	NaN	-2.432900	-1.275805	2.747700	0.840911	12.540860	0.010973	0.001097	12.540860	NaN	NaN	12361.544922	216.015106	19640.734375	12.540860	0.012571	0.001257	12.540860	NaN	NaN	0.000000	0.000000	12.540860	0.080312	0.000012	-324.944940	0.025686	NaN	-686.015850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.134322	0.000000	0.000000	12.540860	NaN	NaN	-266.786119	0.027883	NaN	0.000000	0.002134	0.000400	0.000024	NaN	NaN	NaN	NaN
12.548332	0.005638	0.000846	0.033997	0.005100	0.005795	0.000869	-82.853134	5.403942	22.703050	7.302459	NaN	-2403.607478	NaN	237.007938	NaN	NaN	-4.441495	-2.329106	2.552435	0.781152	12.548332	0.011105	0.001110	12.548332	NaN	NaN	12369.016602	215.995056	19619.853516	12.548332	0.012370	0.001237	12.548332	NaN	NaN	0.000000	0.000000	12.548332	0.096498	0.000014	-350.213393	0.025691	NaN	-605.995669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.220085	0.000000	0.000000	12.548332	NaN	NaN	-449.805083	0.027777	NaN	0.000000	0.002132	0.000400	0.000024	NaN	NaN	NaN	NaN
12.555803	0.018619	0.002793	0.035330	0.005299	0.005308	0.000796	-123.342070	5.305568	76.039527	7.278114	NaN	-1033.722400	NaN	382.967903	NaN	NaN	-1.583430	-0.830346	2.734563	0.836891	12.555803	0.010988	0.001099	12.555803	NaN	NaN	12376.488281	215.975006	19598.970703	12.555803	0.012347	0.001235	12.555803	NaN	NaN	0.000000	0.000000	12.555803	0.089002	0.000013	-258.331363	0.025294	NaN	-519.925263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.273131	0.000000	0.000000	12.555803	NaN	NaN	-671.004702	0.027719	NaN	0.000000	0.002130	0.000400	0.000024	NaN	NaN	NaN	NaN
12.563275	0.003879	0.000582	0.036224	0.005434	0.005837	0.000876	-109.625029	5.306009	-10.762370	6.967814	NaN	-4453.872356	NaN	-197.451356	NaN	9.208390	-5.522548	-2.896007	2.633679	0.806016	12.563275	0.011255	0.001126	12.563275	NaN	NaN	12383.959961	215.954971	19578.087891	12.563275	0.012454	0.001245	12.563275	NaN	NaN	0.000000	0.000000	12.563275	0.081977	0.000012	-268.253101	0.025241	NaN	-579.423059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	2.823276	0.000000	0.000000	12.563275	NaN	NaN	-603.583876	0.027439	NaN	0.000000	0.002128	0.000399	0.000024	NaN	NaN	NaN	NaN
12.570746	-0.006363	0.000954	0.037538	0.005631	0.006214	0.000932	-152.330348	5.254807	-20.502042	6.946711	NaN	3684.740035	NaN	-202.383982	NaN	4.174049	NaN	NaN	2.594807	0.794120	12.570746	0.011353	0.001135	12.570746	NaN	NaN	12391.430664	215.934921	19557.208984	12.570746	0.012442	0.001244	12.570746	NaN	NaN	0.000000	0.000000	12.570746	0.104851	0.000016	-379.495460	0.025174	NaN	-593.629957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	3.158893	0.000000	0.000000	12.570746	NaN	NaN	-695.866648	0.026994	NaN	0.000000	0.002126	0.000399	0.000024	NaN	NaN	NaN	NaN
12.578218	-0.015589	0.002338	0.030246	0.004537	0.005605	0.000841	-116.171381	5.363428	-17.468006	6.931886	NaN	1169.585017	NaN	-245.009128	NaN	4.625671	NaN	NaN	2.431959	0.744281	12.578218	0.011352	0.001135	12.578218	NaN	NaN	12398.902344	215.914871	19536.326172	12.578218	0.012440	0.001244	12.578218	NaN	NaN	0.000000	0.000000	12.578218	0.126038	0.000019	-420.389546	0.024965	NaN	-538.095894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.708242	0.000000	0.000000	12.578218	NaN	NaN	-700.680170	0.026978	NaN	0.000000	0.002124	0.000398	0.000024	NaN	NaN	NaN	NaN
12.585689	-0.010001	0.001500	0.022979	0.003447	0.004656	0.000698	-143.513597	5.235435	-22.138972	6.950760	NaN	2215.179168	NaN	-335.225832	NaN	3.610148	NaN	NaN	2.303045	0.704828	12.585689	0.011538	0.001154	12.585689	NaN	NaN	12406.374023	215.894821	19515.445312	12.585689	0.012380	0.001238	12.585689	NaN	NaN	0.000000	0.000000	12.585689	0.096955	0.000015	-485.634442	0.024974	NaN	-794.261214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.398809	0.000000	0.000000	12.585689	NaN	NaN	-507.987837	0.026677	NaN	0.000000	0.002122	0.000398	0.000024	NaN	NaN	NaN	NaN
12.593160	0.016567	0.002485	0.018844	0.002827	0.004363	0.000654	-150.784758	5.184557	-89.510171	6.900819	NaN	-1400.667237	NaN	-801.095013	NaN	0.269020	-0.318456	-0.166997	2.110658	0.645950	12.593160	0.011646	0.001165	12.593160	NaN	NaN	12413.845703	215.874786	19494.562500	12.593160	0.012196	0.001220	12.593160	NaN	NaN	0.000000	0.000000	12.593160	0.075770	0.000011	-351.458935	0.023712	NaN	-762.920111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.302583	0.000000	0.000000	12.593160	NaN	NaN	-478.986564	0.026862	NaN	0.000000	0.002120	0.000398	0.000024	NaN	NaN	NaN	NaN
12.600632	0.015395	0.002309	0.013577	0.002037	0.004123	0.000619	-171.235565	5.246613	-73.767711	6.854864	NaN	-1702.864170	NaN	-958.703338	NaN	0.503529	0.310643	0.162900	1.719267	0.526168	12.600632	0.011659	0.001166	12.600632	NaN	NaN	12421.317383	215.854736	19473.679687	12.600632	0.012046	0.001205	12.600632	NaN	NaN	0.000000	0.000000	12.600632	0.053257	0.000008	-365.299912	0.023697	NaN	-1120.962556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.253856	0.000000	0.000000	12.600632	NaN	NaN	-541.637859	0.026627	NaN	0.000000	0.002118	0.000397	0.000024	NaN	NaN	NaN	NaN
12.608103	0.012838	0.001926	0.012541	0.001881	0.003664	0.000550	-168.907984	5.256613	-50.077123	6.796870	NaN	-2015.566138	NaN	-807.797716	NaN	1.034576	0.057947	0.030387	1.775015	0.543229	12.608103	0.011562	0.001156	12.608103	NaN	NaN	12428.788086	215.834686	19452.800781	12.608103	0.012083	0.001208	12.608103	NaN	NaN	0.000000	0.000000	12.608103	0.047728	0.000007	-606.210479	0.023682	NaN	-1968.755742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.313439	0.000000	0.000000	12.608103	NaN	NaN	-438.015109	0.027126	NaN	0.000000	0.002115	0.000397	0.000024	NaN	NaN	NaN	NaN
12.615575	0.023761	0.003564	0.010010	0.001501	0.002860	0.000429	-144.415416	5.322877	-41.131240	6.799021	NaN	-938.776616	NaN	-917.231347	NaN	1.299819	2.137139	1.120709	1.807260	0.553097	12.615575	0.011817	0.001182	12.615575	NaN	NaN	12436.259766	215.814636	19431.917969	12.615575	0.011913	0.001191	12.615575	NaN	NaN	0.000000	0.000000	12.615575	0.039789	0.000006	-821.009044	0.023647	NaN	-3151.682059	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.268734	0.000000	0.000000	12.615575	NaN	NaN	-546.798952	0.027386	NaN	0.000000	0.002113	0.000397	0.000024	NaN	NaN	NaN	NaN
12.623046	0.028286	0.004243	0.008566	0.001285	0.002902	0.000435	-107.216898	5.394072	-25.905715	6.794579	NaN	-599.693380	NaN	-913.733098	NaN	2.318081	2.952943	1.548514	1.561852	0.477992	12.623046	0.011853	0.001185	12.623046	NaN	NaN	12443.731445	215.794601	19411.035156	12.623046	0.011829	0.001183	12.623046	NaN	NaN	0.000000	0.000000	12.623046	0.029281	0.000004	-884.086916	0.023328	NaN	-4598.530082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.073421	0.000000	0.000000	12.623046	NaN	NaN	-436.629746	0.027013	NaN	0.000000	0.002111	0.000396	0.000024	NaN	NaN	NaN	NaN
12.630518	0.008875	0.001331	0.007164	0.001075	0.002166	0.000325	-111.536182	5.398056	-62.315028	6.723964	NaN	-1980.780019	NaN	-1607.378468	NaN	0.420703	0.529646	0.277745	1.725815	0.528172	12.630518	0.012071	0.001207	12.630518	NaN	NaN	12451.203125	215.774551	19390.154297	12.630518	0.012173	0.001217	12.630518	NaN	NaN	0.000000	0.000000	12.630518	0.046741	0.000007	-1062.701247	0.022765	NaN	-3444.977049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.044103	0.000000	0.000000	12.630518	NaN	NaN	-253.890659	0.027549	NaN	0.000000	0.002109	0.000396	0.000024	NaN	NaN	NaN	NaN
12.637989	0.009225	0.001384	0.000844	0.000127	0.002101	0.000315	-111.575223	5.394875	-29.002936	6.624339	NaN	-1906.068091	NaN	-9393.612825	NaN	1.922176	5.912978	3.100747	-1.316636	-0.402946	12.637989	0.012244	0.001224	12.637989	NaN	NaN	12458.673828	215.754501	19369.273437	12.637989	0.012193	0.001219	12.637989	NaN	NaN	0.000000	0.000000	12.637989	0.036869	0.000006	-993.739644	0.023325	NaN	-4092.186896	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.039015	0.000000	0.000000	12.637989	NaN	NaN	-607.982542	0.027095	NaN	0.000000	0.002107	0.000395	0.000024	NaN	NaN	NaN	NaN
12.645461	-0.022425	0.003364	0.000084	0.000013	0.002650	0.000397	-161.703795	5.697195	-36.811275	6.621303	NaN	1111.068557	NaN	-102281.786187	NaN	1.657663	NaN	NaN	-4.974405	-1.522376	12.645461	0.012540	0.001254	12.645461	NaN	NaN	12466.145508	215.734451	19348.392578	12.645461	0.012327	0.001233	12.645461	NaN	NaN	0.000000	0.000000	12.645461	0.031582	0.000005	-1030.766188	0.023149	NaN	-4950.253294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.956956	0.000000	0.000000	12.645461	NaN	NaN	-693.508761	0.026973	NaN	0.000000	0.002105	0.000395	0.000024	NaN	NaN	NaN	NaN
12.652932	-0.028226	0.004234	-0.006874	0.001031	0.002226	0.000334	-161.503944	5.693134	-41.711081	6.619056	NaN	881.658677	NaN	1325.045922	NaN	1.344789	3.491792	1.831085	NaN	NaN	12.652932	0.012915	0.001291	12.652932	NaN	NaN	12473.617187	215.714417	19327.507812	12.652932	0.012053	0.001205	12.652932	NaN	NaN	0.000000	0.000000	12.652932	0.020148	0.000003	-853.018307	0.021833	NaN	-6442.431659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.957453	0.000000	0.000000	12.652932	NaN	NaN	-957.635397	0.026504	NaN	0.000000	0.002103	0.000395	0.000024	NaN	NaN	NaN	NaN
12.660404	-0.037574	0.005636	-0.009098	0.001365	0.002172	0.000326	-128.458304	5.848103	-27.597478	6.569326	NaN	535.920750	NaN	853.471934	NaN	2.277625	3.505993	1.838532	NaN	NaN	12.660404	0.012703	0.001270	12.660404	NaN	NaN	12481.088867	215.694366	19306.626953	12.660404	0.012026	0.001203	12.660404	NaN	NaN	0.000000	0.000000	12.660404	0.013309	0.000002	-417.368579	0.023891	NaN	-5034.824409	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.062330	0.000000	0.000000	12.660404	NaN	NaN	-656.062260	0.026990	NaN	0.000000	0.002101	0.000394	0.000024	NaN	NaN	NaN	NaN
12.667875	-0.044263	0.006639	-0.010401	0.001560	0.002424	0.000364	-70.137523	5.995825	-39.871932	6.643430	NaN	273.577372	NaN	859.400758	NaN	0.646336	3.579995	1.877338	NaN	NaN	12.667875	0.012785	0.001279	12.667875	NaN	NaN	12488.559570	215.674316	19285.746094	12.667875	0.012069	0.001207	12.667875	NaN	NaN	0.000000	0.000000	12.667875	0.021600	0.000003	-547.173361	0.023667	NaN	-3954.694168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.036563	0.000000	0.000000	12.667875	NaN	NaN	-662.732501	0.027010	NaN	0.000000	0.002099	0.000394	0.000024	NaN	NaN	NaN	NaN
