Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
6.937265	0.124257	0.018638	0.027578	0.004137	0.010377	0.001557	40.485296	7.770719	15.035784	4.569409	325.819968	79.369565	545.214250	184.775833	2.448561	2.175662	3.721246	1.951410	1.410132	0.431559	6.937265	0.005118	0.000512	6.937265	0.009704	0.000970	6660.821289	248.904327	43003.378906	6.937265	0.024160	0.002416	6.937265	0.019177	0.001918	0.000000	0.000000	6.937265	-0.028744	0.000004	-53.210472	0.037990	1851.208340	1350.548664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150380	0.000000	0.000000	6.937265	NaN	NaN	NaN	NaN	NaN	0.000000	0.004055	0.000761	0.000046	NaN	NaN	NaN	NaN
6.944737	0.104229	0.015634	0.026833	0.004025	0.009931	0.001490	27.480905	7.957566	13.090253	4.559567	263.657857	85.982021	487.841343	185.010414	1.833316	2.052829	3.354451	1.759064	1.433969	0.438854	6.944737	0.005111	0.000511	6.944737	0.009682	0.000968	6668.292480	248.848465	42959.738281	6.944737	0.024163	0.002416	6.944737	0.019148	0.001915	0.000000	0.000000	6.944737	-0.027786	0.000004	-53.932728	0.037951	1941.001284	1396.518854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150920	0.000000	0.000000	6.944737	NaN	NaN	NaN	NaN	NaN	0.000000	0.004052	0.000760	0.000046	NaN	NaN	NaN	NaN
6.952208	0.091576	0.013736	0.025749	0.003862	0.009353	0.001403	10.518625	8.191434	18.534372	4.504053	114.862789	91.094210	719.801193	205.558703	-1.400355	-2.824038	3.136407	1.644722	1.460986	0.447123	6.952208	0.005067	0.000507	6.952208	0.008773	0.000877	6675.764160	248.792603	42916.097656	6.952208	0.024132	0.002413	6.952208	0.017801	0.001780	0.000000	0.000000	6.952208	-0.033785	0.000005	-79.203320	0.038074	2344.306217	1180.527647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152733	0.000000	0.000000	6.952208	NaN	NaN	NaN	NaN	NaN	0.000000	0.004049	0.000760	0.000046	NaN	NaN	NaN	NaN
6.959679	0.072321	0.010848	0.022348	0.003352	0.008865	0.001330	3.449854	8.166175	16.418604	4.529036	47.702048	113.142369	734.677574	230.684102	-3.856574	-22.719701	2.903089	1.522371	1.333881	0.408224	6.959679	0.005079	0.000508	6.959679	0.009161	0.000916	6683.235352	248.736740	42872.457031	6.959679	0.024160	0.002416	6.959679	0.018716	0.001872	0.000000	0.000000	6.959679	-0.034553	0.000005	-62.949756	0.038049	1821.855851	1134.586848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152304	0.000000	0.000000	6.959679	NaN	NaN	NaN	NaN	NaN	0.000000	0.004046	0.000759	0.000046	NaN	NaN	NaN	NaN
6.967151	0.060122	0.009018	0.022419	0.003363	0.008112	0.001217	22.832326	7.886436	17.315487	4.523931	379.768502	143.009811	772.369625	232.686392	0.683704	0.731979	2.438603	1.278796	1.466533	0.448821	6.967151	0.005019	0.000502	6.967151	0.007816	0.000782	6690.707031	248.680878	42828.812500	6.967151	0.024306	0.002431	6.967151	0.024563	0.002456	0.000000	0.000000	6.967151	-0.034381	0.000005	-39.761255	0.038166	1156.497978	1123.580037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154888	0.000000	0.000000	6.967151	NaN	NaN	NaN	NaN	NaN	0.000000	0.004042	0.000758	0.000046	NaN	NaN	NaN	NaN
6.974622	0.047762	0.007164	0.020706	0.003106	0.007421	0.001113	42.699738	7.768744	13.216161	4.579143	894.017533	210.809576	638.279976	240.986637	2.899080	2.804616	2.066133	1.083474	1.480411	0.453068	6.974622	0.004995	0.000499	6.974622	0.007297	0.000730	6698.178223	248.625015	42785.175781	6.974622	0.024309	0.002431	6.974622	0.024699	0.002470	0.000000	0.000000	6.974622	-0.038088	0.000006	27.256932	0.037117	-715.631043	-980.391613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155424	0.000000	0.000000	6.974622	NaN	NaN	NaN	NaN	NaN	0.000000	0.004039	0.000758	0.000046	NaN	NaN	NaN	NaN
6.982094	0.049158	0.007374	0.019100	0.002865	0.006900	0.001035	37.305713	7.780484	13.341107	4.572503	758.886505	194.957515	698.500879	261.326405	2.541980	2.521123	2.337010	1.225521	1.468863	0.449533	6.982094	0.004954	0.000495	6.982094	0.006301	0.000630	6705.649902	248.569153	42741.531250	6.982094	0.024328	0.002433	6.982094	0.025550	0.002555	0.000000	0.000000	6.982094	-0.036882	0.000006	-7.992728	0.036967	216.712579	1002.840051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152390	0.000000	0.000000	6.982094	NaN	NaN	NaN	NaN	NaN	0.000000	0.004036	0.000757	0.000046	NaN	NaN	NaN	NaN
6.989565	0.041463	0.006219	0.017412	0.002612	0.006629	0.000994	27.421360	7.800639	18.016389	4.575782	661.344324	212.686672	1034.735535	305.212376	1.038353	0.978873	2.144899	1.124779	1.393194	0.426376	6.989565	0.004962	0.000496	6.989565	0.006550	0.000655	6713.121094	248.513306	42697.890625	6.989565	0.024445	0.002444	6.989565	0.031079	0.003108	0.000000	0.000000	6.989565	-0.026944	0.000004	44.441548	0.037523	-1649.383665	-1414.435379	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.150783	0.000000	0.000000	6.989565	NaN	NaN	NaN	NaN	NaN	0.000000	0.004033	0.000757	0.000046	NaN	NaN	NaN	NaN
6.997037	0.063662	0.009549	0.014703	0.002205	0.006165	0.000925	16.283732	7.756051	24.706006	4.532047	255.782553	127.729543	1680.303275	398.164131	-1.030540	-1.300282	3.622816	1.899793	1.253978	0.383770	6.997037	0.004973	0.000497	6.997037	0.006915	0.000691	6720.592773	248.457443	42654.246094	6.997037	0.024223	0.002422	6.997037	0.020546	0.002055	0.000000	0.000000	6.997037	-0.018171	0.000003	34.622682	0.037376	-1905.375430	-2076.651237	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153243	0.000000	0.000000	6.997037	NaN	NaN	NaN	NaN	NaN	0.000000	0.004030	0.000756	0.000046	NaN	NaN	NaN	NaN
7.004508	0.080342	0.012051	0.012139	0.001821	0.005635	0.000845	14.189788	7.732434	27.700490	4.487657	176.616584	99.823239	2281.989930	503.829478	-1.653610	-2.323906	4.671877	2.449918	1.107220	0.338856	7.004508	0.004967	0.000497	7.004508	0.006809	0.000681	6728.064453	248.401581	42610.605469	7.004508	0.024282	0.002428	7.004508	0.023365	0.002336	0.000000	0.000000	7.004508	-0.014362	0.000002	-47.137491	0.037188	3282.193476	2635.792424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151473	0.000000	0.000000	7.004508	NaN	NaN	NaN	NaN	NaN	0.000000	0.004026	0.000755	0.000046	NaN	NaN	NaN	NaN
7.011980	0.080953	0.012143	0.010990	0.001648	0.005293	0.000794	21.127994	7.704093	36.288401	4.576296	260.989299	102.904507	3302.002178	647.087102	-1.337120	-1.275325	4.936412	2.588639	1.054038	0.322580	7.011980	0.004945	0.000495	7.011980	0.006222	0.000622	6735.535645	248.345718	42566.964844	7.011980	0.024271	0.002427	7.011980	0.022721	0.002272	0.000000	0.000000	7.011980	-0.008927	0.000001	0.964270	0.037204	-108.016357	-4167.558256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154042	0.000000	0.000000	7.011980	NaN	NaN	NaN	NaN	NaN	0.000000	0.004023	0.000755	0.000046	NaN	NaN	NaN	NaN
7.019451	0.075805	0.011371	0.011641	0.001746	0.005124	0.000769	21.072683	7.695561	34.223902	4.546507	277.985551	109.747872	2940.013743	589.089911	-1.198803	-1.151618	4.631730	2.428865	1.183932	0.362333	7.019451	0.004885	0.000488	7.019451	0.004438	0.000444	6743.007324	248.289856	42523.320312	7.019451	0.024266	0.002427	7.019451	0.022364	0.002236	0.000000	0.000000	7.019451	-0.005350	0.000001	-65.350153	0.037215	12215.772861	7193.729515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151093	0.000000	0.000000	7.019451	NaN	NaN	NaN	NaN	NaN	0.000000	0.004020	0.000754	0.000046	NaN	NaN	NaN	NaN
7.026923	0.055660	0.008349	0.012097	0.001815	0.004854	0.000728	9.017246	7.822361	45.455932	4.613397	162.006825	142.624632	3757.518136	680.521205	-3.998768	-8.633683	3.772989	1.978544	1.317452	0.403195	7.026923	0.004887	0.000489	7.026923	0.004513	0.000451	6750.478516	248.233994	42479.679687	7.026923	0.024312	0.002431	7.026923	0.025032	0.002503	0.000000	0.000000	7.026923	-0.005974	0.000001	33.247266	0.037432	-5565.392066	-6321.337893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153454	0.000000	0.000000	7.026923	NaN	NaN	NaN	NaN	NaN	0.000000	0.004017	0.000754	0.000046	NaN	NaN	NaN	NaN
7.034394	0.055415	0.008312	0.011576	0.001736	0.004203	0.000630	-1.668781	7.827405	42.958807	4.624209	-30.114233	-141.322776	3710.975246	685.144788	NaN	NaN	3.870963	2.029921	1.461625	0.447319	7.034394	0.004867	0.000487	7.034394	0.003866	0.000387	6757.950195	248.178131	42436.039062	7.034394	0.024416	0.002442	7.034394	0.031801	0.003180	0.000000	0.000000	7.034394	-0.005521	0.000001	-12.572566	0.037626	2277.298322	6823.838284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154785	0.000000	0.000000	7.034394	NaN	NaN	NaN	NaN	NaN	0.000000	0.004013	0.000753	0.000046	NaN	NaN	NaN	NaN
7.041866	0.064028	0.009604	0.010338	0.001551	0.004323	0.000648	-4.530367	7.793967	43.461710	4.617426	-70.755867	-122.189018	4204.262903	772.797983	NaN	NaN	4.507850	2.363903	1.257810	0.384942	7.041866	0.004860	0.000486	7.041866	0.003604	0.000360	6765.421387	248.122269	42392.398437	7.041866	0.024316	0.002432	7.041866	0.025387	0.002539	0.000000	0.000000	7.041866	-0.019425	0.000003	-6.070565	0.037496	312.515907	1930.896231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156577	0.000000	0.000000	7.041866	NaN	NaN	NaN	NaN	NaN	0.000000	0.004010	0.000752	0.000046	NaN	NaN	NaN	NaN
7.049337	0.042634	0.006395	0.011268	0.001690	0.004019	0.000603	-2.353765	7.790587	45.462226	4.632013	-55.208668	-182.919444	4034.551296	731.589708	NaN	NaN	3.289445	1.724975	1.487301	0.455176	7.049337	0.004818	0.000482	7.049337	0.002198	0.000220	6772.893066	248.066406	42348.753906	7.049337	0.024487	0.002449	7.049337	0.038317	0.003832	0.000000	0.000000	7.049337	-0.014693	0.000002	55.366221	0.037985	-3768.241010	-2646.358797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158461	0.000000	0.000000	7.049337	NaN	NaN	NaN	NaN	NaN	0.000000	0.004007	0.000752	0.000046	NaN	NaN	NaN	NaN
7.056808	0.058842	0.008826	0.010102	0.001515	0.003618	0.000543	-22.752113	7.680008	43.540270	4.654377	-386.667452	-142.826898	4310.043620	793.881790	NaN	NaN	4.355990	2.284268	1.481295	0.453338	7.056808	0.004766	0.000477	7.056808	0.000355	0.000036	6780.364258	248.010544	42305.117187	7.056808	0.024372	0.002437	7.056808	0.030061	0.003006	0.000000	0.000000	7.056808	-0.010990	0.000002	89.775829	0.038362	-8169.053313	-3699.533396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161785	0.000000	0.000000	7.056808	NaN	NaN	NaN	NaN	NaN	0.000000	0.004004	0.000751	0.000045	NaN	NaN	NaN	NaN
7.064280	0.077403	0.011610	0.010397	0.001560	0.003411	0.000512	-10.226030	7.801167	42.818166	4.650025	-132.114691	-102.716595	4118.162986	762.625761	NaN	NaN	4.962518	2.602329	1.608004	0.492116	7.064280	0.004760	0.000476	7.064280	0.000050	0.000005	6787.835937	247.954681	42261.472656	7.064280	0.024355	0.002435	7.064280	0.028987	0.002899	0.000000	0.000000	7.064280	-0.004941	0.000001	11.286683	0.038349	-2284.069744	-7768.258534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160272	0.000000	0.000000	7.064280	NaN	NaN	NaN	NaN	NaN	0.000000	0.004001	0.000751	0.000045	NaN	NaN	NaN	NaN
7.071751	0.078466	0.011770	0.010145	0.001522	0.003120	0.000468	6.005791	7.819942	40.234083	4.673340	76.539577	100.318782	3965.864440	752.383096	-4.701779	-15.193946	5.056986	2.651868	1.701350	0.520684	7.071751	0.004755	0.000476	7.071751	-0.000205	-0.000021	6795.307129	247.898819	42217.832031	7.071751	0.024238	0.002424	7.071751	0.018631	0.001863	0.000000	0.000000	7.071751	-0.004910	0.000001	-67.694663	0.038252	13786.316471	8059.928998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158544	0.000000	0.000000	7.071751	NaN	NaN	NaN	NaN	NaN	0.000000	0.003997	0.000750	0.000045	NaN	NaN	NaN	NaN
7.079223	0.059671	0.008951	0.011579	0.001737	0.003066	0.000460	-2.679585	7.778645	40.534952	4.667821	-44.905712	-130.531981	3500.688681	661.998485	NaN	NaN	4.053259	2.125517	1.916943	0.586665	7.079223	0.004776	0.000478	7.079223	0.000457	0.000046	6802.778809	247.842957	42174.187500	7.079223	0.024371	0.002437	7.079223	0.031348	0.003135	0.000000	0.000000	7.079223	-0.001245	0.000000	-25.191850	0.038706	20237.168881	31241.052837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151884	0.000000	0.000000	7.079223	NaN	NaN	NaN	NaN	NaN	0.000000	0.003994	0.000749	0.000045	NaN	NaN	NaN	NaN
7.086694	0.033557	0.005034	0.010690	0.001603	0.002740	0.000411	-14.180041	7.858572	36.055225	4.720160	-422.569263	-242.614054	3372.853727	671.517005	NaN	NaN	2.827867	1.482925	1.964174	0.601119	7.086694	0.004827	0.000483	7.086694	0.002237	0.000224	6810.250488	247.787094	42130.546875	7.086694	0.024637	0.002464	7.086694	0.061338	0.006134	0.000000	0.000000	7.086694	-0.008241	0.000001	37.443170	0.038485	-4543.610441	-4719.466442	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154897	0.000000	0.000000	7.086694	NaN	NaN	NaN	NaN	NaN	0.000000	0.003991	0.000749	0.000045	NaN	NaN	NaN	NaN
7.094166	0.033947	0.005092	0.012109	0.001816	0.002608	0.000391	-22.424459	7.830067	27.595074	4.656808	-660.575686	-251.039073	2278.837286	514.524221	NaN	NaN	2.548229	1.336283	2.215241	0.677956	7.094166	0.004831	0.000483	7.094166	0.002319	0.000232	6817.721680	247.731247	42086.906250	7.094166	0.024598	0.002460	7.094166	0.059199	0.005920	0.000000	0.000000	7.094166	-0.005517	0.000001	-24.133357	0.038401	4374.716129	6991.838232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161140	0.000000	0.000000	7.094166	NaN	NaN	NaN	NaN	NaN	0.000000	0.003988	0.000748	0.000045	NaN	NaN	NaN	NaN
7.101637	0.025949	0.003892	0.011040	0.001656	0.002452	0.000368	-33.445646	7.767098	19.549830	4.557252	-1288.888035	-356.327988	1770.860613	490.883247	NaN	NaN	2.112698	1.107893	2.170603	0.664295	7.101637	0.004833	0.000483	7.101637	0.002360	0.000236	6825.193359	247.675369	42043.261719	7.101637	0.024595	0.002460	7.101637	0.061030	0.006103	0.000000	0.000000	7.101637	-0.016801	0.000003	-62.300624	0.038604	3708.040268	2364.034977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158571	0.000000	0.000000	7.101637	NaN	NaN	NaN	NaN	NaN	0.000000	0.003984	0.000748	0.000045	NaN	NaN	NaN	NaN
7.109109	0.026572	0.003986	0.010047	0.001507	0.002213	0.000332	-42.998263	7.736172	12.955875	4.654439	-1618.192507	-379.052998	1289.557837	502.038698	NaN	NaN	2.404297	1.260806	2.182846	0.668042	7.109109	0.004836	0.000484	7.109109	0.002415	0.000242	6832.664551	247.619522	41999.621094	7.109109	0.024497	0.002450	7.109109	0.049916	0.004992	0.000000	0.000000	7.109109	-0.018399	0.000003	-143.345228	0.038927	7791.065116	2417.073167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160822	0.000000	0.000000	7.109109	NaN	NaN	NaN	NaN	NaN	0.000000	0.003981	0.000747	0.000045	NaN	NaN	NaN	NaN
7.116580	0.019479	0.002922	0.012691	0.001904	0.002339	0.000351	-43.073061	7.727710	13.809531	4.664987	-2211.246633	-517.108987	1088.152922	402.197362	NaN	NaN	1.059176	0.555429	2.439847	0.746695	7.116580	0.004821	0.000482	7.116580	0.001763	0.000176	6840.136230	247.563660	41955.980469	7.116580	0.024447	0.002445	7.116580	0.044314	0.004431	0.000000	0.000000	7.116580	-0.024348	0.000004	-101.715980	0.038987	4177.642148	1719.525973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162153	0.000000	0.000000	7.116580	NaN	NaN	NaN	NaN	NaN	0.000000	0.003978	0.000746	0.000045	NaN	NaN	NaN	NaN
7.124052	0.007614	0.001142	0.012786	0.001918	0.002346	0.000352	-52.673994	7.682355	4.497075	4.683648	-6917.787649	-1447.313080	351.718102	370.089734	NaN	NaN	-1.281320	-0.671920	2.446063	0.748598	7.124052	0.004821	0.000482	7.124052	0.001735	0.000173	6847.607422	247.507797	41912.339844	7.124052	0.024576	0.002458	7.124052	0.065374	0.006537	0.000000	0.000000	7.124052	-0.025228	0.000004	-60.653817	0.039023	2404.216967	1588.305036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161990	0.000000	0.000000	7.124052	NaN	NaN	NaN	NaN	NaN	0.000000	0.003975	0.000746	0.000045	NaN	NaN	NaN	NaN
7.131523	0.003748	0.000562	0.012860	0.001929	0.002531	0.000380	-55.770439	7.693683	-5.387174	4.719121	-14879.941649	-3032.404648	-418.893960	-372.288557	5.777687	12.665656	-3.047837	-1.598277	2.345315	0.717764	7.131523	0.004867	0.000487	7.131523	0.003569	0.000357	6855.079102	247.451935	41868.695312	7.131523	0.024686	0.002469	7.131523	0.086738	0.008674	0.000000	0.000000	7.131523	-0.014776	0.000002	-109.459078	0.038780	7407.969471	2850.095460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162325	0.000000	0.000000	7.131523	NaN	NaN	NaN	NaN	NaN	0.000000	0.003971	0.000745	0.000045	NaN	NaN	NaN	NaN
7.138995	0.013591	0.002039	0.010374	0.001556	0.002536	0.000380	-48.179517	7.811276	-10.088193	4.764172	-3544.925324	-782.984611	-972.418620	-481.835374	3.865189	4.770816	0.667652	0.350115	2.032262	0.621957	7.138995	0.004887	0.000489	7.138995	0.004358	0.000436	6862.550293	247.396072	41825.058594	7.138995	0.024837	0.002484	7.138995	0.121244	0.012124	0.000000	0.000000	7.138995	-0.010009	0.000002	-121.337664	0.038695	12122.776410	4272.265831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162914	0.000000	0.000000	7.138995	NaN	NaN	NaN	NaN	NaN	0.000000	0.003968	0.000744	0.000045	NaN	NaN	NaN	NaN
7.146466	-0.007018	0.001053	0.012721	0.001908	0.002589	0.000388	-68.727532	7.743056	-8.390976	4.783458	9793.666761	1837.271291	-659.598640	-388.817407	5.198664	7.467837	NaN	NaN	2.296955	0.702964	7.146466	0.004871	0.000487	7.146466	0.003677	0.000368	6870.021973	247.340210	41781.414062	7.146466	0.024918	0.002492	7.146466	0.149953	0.014995	0.000000	0.000000	7.146466	-0.012497	0.000002	-51.483582	0.037942	4119.610492	3098.308471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165855	0.000000	0.000000	7.146466	NaN	NaN	NaN	NaN	NaN	0.000000	0.003965	0.000744	0.000045	NaN	NaN	NaN	NaN
7.153937	0.006941	0.001041	0.013290	0.001994	0.002800	0.000420	-84.844246	7.581157	-5.430359	4.771418	-12223.808724	-2134.240080	-408.603563	-364.216079	6.795148	14.835626	-1.605790	-0.842072	2.246643	0.687567	7.153937	0.004889	0.000489	7.153937	0.004434	0.000443	6877.493652	247.284348	41737.769531	7.153937	0.024915	0.002491	7.153937	0.167420	0.016742	0.000000	0.000000	7.153937	-0.008249	0.000001	-122.768591	0.037655	14882.371317	5081.315591	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161051	0.000000	0.000000	7.153937	NaN	NaN	NaN	NaN	NaN	0.000000	0.003962	0.000743	0.000045	NaN	NaN	NaN	NaN
7.161409	-0.009816	0.001472	0.014875	0.002231	0.002845	0.000427	-103.930353	7.649630	-4.311490	4.772713	10587.389341	1768.996054	-289.845357	-323.783859	7.867083	21.575625	NaN	NaN	2.386174	0.730269	7.161409	0.004909	0.000491	7.161409	0.005307	0.000531	6884.964844	247.228485	41694.128906	7.161409	0.025134	0.002513	7.161409	0.256367	0.025637	0.000000	0.000000	7.161409	-0.005912	0.000001	-121.202822	0.037619	20502.559245	7067.710432	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158925	0.000000	0.000000	7.161409	NaN	NaN	NaN	NaN	NaN	0.000000	0.003958	0.000743	0.000045	NaN	NaN	NaN	NaN
7.168880	-0.027205	0.004081	0.015426	0.002314	0.003123	0.000469	-110.981847	7.639455	0.143464	4.773418	4079.501852	673.281980	9.299909	309.434982	NaN	NaN	NaN	NaN	2.304192	0.705179	7.168880	0.004915	0.000492	7.168880	0.005582	0.000558	6892.436523	247.172623	41650.488281	7.168880	0.025302	0.002530	7.168880	0.362594	0.036259	0.000000	0.000000	7.168880	-0.014793	0.000002	-28.376213	0.035250	1918.276394	2400.281470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159365	0.000000	0.000000	7.168880	NaN	NaN	NaN	NaN	NaN	0.000000	0.003955	0.000742	0.000045	NaN	NaN	NaN	NaN
7.176352	-0.034524	0.005179	0.016392	0.002459	0.003088	0.000463	-110.224574	7.626886	0.916459	4.764529	3192.721299	527.406420	55.907444	290.775112	NaN	NaN	NaN	NaN	2.408380	0.737065	7.176352	0.004917	0.000492	7.176352	0.005678	0.000568	6899.907715	247.116760	41606.847656	7.176352	0.025402	0.002540	7.176352	0.489495	0.048949	0.000000	0.000000	7.176352	-0.013640	0.000002	14.078760	0.035256	-1032.203964	-2589.453950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158112	0.000000	0.000000	7.176352	NaN	NaN	NaN	NaN	NaN	0.000000	0.003952	0.000741	0.000045	NaN	NaN	NaN	NaN
7.183823	-0.025663	0.003849	0.019624	0.002944	0.003253	0.000488	-116.205458	7.582628	-6.099212	4.723834	4528.178564	740.711083	-310.804195	-245.190628	7.285570	13.998267	NaN	NaN	2.592598	0.793443	7.183823	0.004895	0.000490	7.183823	0.004696	0.000470	6907.379395	247.060898	41563.203125	7.183823	0.025332	0.002533	7.183823	0.578604	0.057860	0.000000	0.000000	7.183823	-0.006231	0.000001	120.004420	0.037039	-19257.804514	-6608.633229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156456	0.000000	0.000000	7.183823	NaN	NaN	NaN	NaN	NaN	0.000000	0.003949	0.000741	0.000045	NaN	NaN	NaN	NaN
7.191295	0.010603	0.001590	0.018273	0.002741	0.003017	0.000453	-126.723433	7.570517	-17.123243	4.677536	-11951.693250	-1929.705278	-937.103360	-292.041473	4.947943	3.420224	-1.345438	-0.705544	2.598412	0.795223	7.191295	0.004882	0.000488	7.191295	0.004085	0.000408	6914.850586	247.005035	41519.562500	7.191295	0.025138	0.002514	7.191295	0.584125	0.058412	0.000000	0.000000	7.191295	-0.008289	0.000001	263.266626	0.034108	-31761.302646	-6295.191658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154718	0.000000	0.000000	7.191295	NaN	NaN	NaN	NaN	NaN	0.000000	0.003945	0.000740	0.000045	NaN	NaN	NaN	NaN
